<<<<<<< HEAD
apps/erpnext/erpnext/accounts/doctype/payment_tool/payment_tool.js +147,"Against Voucher Type must be one of Purchase Order, Purchase Invoice or Journal Entry",対伝票タイプは発注・請求書・仕訳のいずれかでなければなりません
DocType: Account,Stock Adjustment,在庫調整
DocType: Production Order,Planned Operating Cost,予定営業費用
apps/erpnext/erpnext/selling/page/sales_browser/sales_browser.js +118,New {0} Name,新しい{0}の名前
apps/erpnext/erpnext/controllers/recurring_document.py +126,Please find attached {0} #{1},添付{0} を確認してください ＃{1}
DocType: Global Defaults,jsonrates.com API Key,jsonrates.com APIキー
DocType: Job Applicant,Applicant Name,申請者名
DocType: Authorization Rule,Customer / Item Name,顧客／アイテム名
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +44,Serial No is mandatory for Item {0},アイテム{0}にはシリアル番号が必須です
sites/assets/js/desk.min.js +536,Created By,によって作成された
DocType: Serial No,Under AMC,AMC（年間保守契約）下
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +47,Item valuation rate is recalculated considering landed cost voucher amount,アイテムの評価額は陸揚費用の伝票額を考慮して再計算されています
apps/erpnext/erpnext/config/selling.py +65,Default settings for selling transactions.,販売取引のデフォルト設定
DocType: BOM Replace Tool,Current BOM,現在の部品表
sites/assets/js/erpnext.min.js +5,Add Serial No,シリアル番号を追加
DocType: Production Order,Warehouses,倉庫
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +117,Print and Stationary,印刷と固定化
apps/erpnext/erpnext/selling/page/sales_browser/sales_browser.js +119,Group Node,グループノード
DocType: Payment Reconciliation,Minimum Amount,最低額
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +68,Update Finished Goods,完成品更新
DocType: Item,"Automatically set. If this item has variants, then it cannot be selected in sales orders etc.",自動的に設定。このアイテムが派生を持っている場合、受注などで選択することはできません。
DocType: Workstation,per hour,毎時
apps/frappe/frappe/core/doctype/doctype/doctype.py +97,Series {0} already used in {1},シリーズは、{0}はすでに{1}で使用されています
DocType: Warehouse,Account for the warehouse (Perpetual Inventory) will be created under this Account.,倉庫（継続記録）のアカウントは、このアカウントの下に作成されます。
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +95,Warehouse can not be deleted as stock ledger entry exists for this warehouse.,在庫元帳にエントリーが存在する倉庫を削除することはできません。
DocType: Company,Distribution,配布
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +86,Project Manager,プロジェクトマネージャー
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +67,Dispatch,発送
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +70,Max discount allowed for item: {0} is {1}%,アイテムの許可最大割引：{0}が{1}％
DocType: Account,Receivable,売掛金
DocType: Accounts Settings,Role that is allowed to submit transactions that exceed credit limits set.,設定された与信限度額を超えた取引を提出することが許可されている役割
DocType: Sales Invoice,Supplier Reference,サプライヤーリファレンス
DocType: Production Planning Tool,"If checked, BOM for sub-assembly items will be considered for getting raw materials. Otherwise, all sub-assembly items will be treated as a raw material.",チェックすると、部分組立品アイテムの「部品表」が原材料を得るように考慮されます。そうでなければ、全ての部分組立品アイテムが原料として扱われます。
DocType: Material Request,Material Issue,材料課題
DocType: Hub Settings,Seller Description,販売者の説明
DocType: Item,Is Stock Item,在庫アイテム
DocType: Shopping Cart Price List,Shopping Cart Price List,ショッピングカート価格表
DocType: Employee Education,Qualification,資格
DocType: Item Price,Item Price,アイテム価格
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +47,Soap & Detergent,石鹸＆洗剤
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +35,Motion Picture & Video,映画＆ビデオ
apps/erpnext/erpnext/buying/doctype/supplier_quotation/supplier_quotation_list.js +5,Ordered,注文済
DocType: Company,Default Settings,デフォルト設定
DocType: Warehouse,Warehouse Name,倉庫名
DocType: Naming Series,Select Transaction,取引を選択
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +30,Please enter Approving Role or Approving User,「役割承認」または「ユーザー承認」を入力してください
DocType: Journal Entry,Write Off Entry,償却エントリ
DocType: BOM,Rate Of Materials Based On,原料の占める割合
apps/erpnext/erpnext/support/page/support_analytics/support_analytics.js +21,Support Analtyics,サポート分析
DocType: Journal Entry,eg. Cheque Number,例「小切手番号」
apps/erpnext/erpnext/accounts/doctype/accounts_settings/accounts_settings.py +25,Company is missing in warehouses {0},倉庫{0}に「会社」がありません
DocType: Stock UOM Replace Utility,Stock UOM Replace Utility,在庫単位置換ユーティリティ
DocType: POS Setting,Terms and Conditions,規約
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +43,To Date should be within the Fiscal Year. Assuming To Date = {0},開始日は会計年度内でなければなりません（もしかして：{0}）
DocType: Employee,"Here you can maintain height, weight, allergies, medical concerns etc",ここでは、身長、体重、アレルギー、医療問題などを保持することができます
DocType: Leave Block List,Applies to Company,会社に適用
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +156,Cannot cancel because submitted Stock Entry {0} exists,登録済みの在庫エントリ{0}が存在するため、キャンセルすることができません
DocType: Purchase Invoice,In Words,文字表記
apps/erpnext/erpnext/hr/doctype/employee/employee.py +204,Today is {0}'s birthday!,今日は {0} の誕生日です！
DocType: Production Planning Tool,Material Request For Warehouse,倉庫への材料要求
DocType: Sales Order Item,For Production,生産用
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +107,Please enter sales order in the above table,上記の表に受注を入力してください
DocType: Project Task,View Task,タスク表示
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +404,Your financial year begins on,会計年度開始日
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +46,Please enter Purchase Receipts,領収書を入力してください
DocType: Sales Invoice,Get Advances Received,前受金を取得
DocType: Email Digest,Add/Remove Recipients,受信者の追加／削除
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +471,Transaction not allowed against stopped Production Order {0},停止された製造指示{0}に対しては取引が許可されていません
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.js +19,"To set this Fiscal Year as Default, click on 'Set as Default'",この会計年度をデフォルト値に設定するには、「デフォルトに設定」をクリックしてください
apps/erpnext/erpnext/config/support.py +54,Setup incoming server for support email id. (e.g. support@example.com),サポートメールを受信するサーバのメールIDをセットアップします。 （例 support@example.com）
apps/erpnext/erpnext/stock/report/stock_projected_qty/stock_projected_qty.py +35,Shortage Qty,不足数量
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +79,Row{0}: Party Type and Party is required for Receivable / Payable account {1},行{0}：売掛金/買掛金{1}には当事者タイプと当事者が必要です
DocType: Salary Slip,Salary Slip,給料明細
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +115,Burnishing,艶出し
DocType: Features Setup,To enable <b>Point of Sale</b> view,販売</ B>表示の<B>ポイントを有効にするには
apps/erpnext/erpnext/stock/report/stock_balance/stock_balance.py +54,'To Date' is required,「終了日」が必要です
DocType: Packing Slip,"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight.",納品する梱包の荷造伝票を生成します。パッケージ番号、内容と重量を通知するために使用します。
DocType: Sales Invoice Item,Sales Order Item,受注項目
DocType: Salary Slip,Payment Days,支払日
DocType: BOM,Manage cost of operations,作業費用を管理
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.js +86,Make Credit Note,貸方票を作成
DocType: Features Setup,Item Advanced,アイテム詳細設定
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +39,Hot rolling,熱間圧延
DocType: Notification Control,"When any of the checked transactions are ""Submitted"", an email pop-up automatically opened to send an email to the associated ""Contact"" in that transaction, with the transaction as an attachment. The user may or may not send the email.",チェックされた取引を「送信済」にすると、取引に関連付けられた「連絡先」あてのメールが、添付ファイル付きで、画面にポップアップします。ユーザーはメールを送信するか、キャンセルするかを選ぶことが出来ます。
apps/erpnext/erpnext/config/setup.py +101,Customer master.,顧客マスター
apps/erpnext/erpnext/config/setup.py +14,Global Settings,共通設定
DocType: Employee Education,Employee Education,従業員教育
DocType: Salary Slip,Net Pay,給与総計
DocType: Account,Account,アカウント
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +227,Serial No {0} has already been received,シリアル番号{0}はすでに受領されています
,Requested Items To Be Transferred,移転予定の要求アイテム
DocType: Purchase Invoice,Recurring Id,繰り返しID
DocType: Customer,Sales Team Details,営業チームの詳細
DocType: Expense Claim,Total Claimed Amount,請求額合計
apps/erpnext/erpnext/config/crm.py +22,Potential opportunities for selling.,潜在的販売機会
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +46,Sick Leave,病欠
DocType: Email Digest,Email Digest,メールダイジェスト
DocType: Delivery Note,Billing Address Name,請求先住所の名前
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +21,Department Stores,デパート
apps/erpnext/erpnext/accounts/report/bank_reconciliation_statement/bank_reconciliation_statement.py +39,System Balance,システム残高
DocType: Workflow,Is Active,アクティブ
apps/erpnext/erpnext/controllers/stock_controller.py +70,No accounting entries for the following warehouses,次の倉庫には会計エントリーがありません
apps/erpnext/erpnext/projects/doctype/project/project.js +22,Save the document first.,先に文書を保存してください
DocType: Account,Chargeable,請求可能
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +120,Linishing,Linishing
DocType: Company,Change Abbreviation,略語を変更
DocType: Workflow State,Primary,プライマリー
DocType: Expense Claim Detail,Expense Date,経費日付
DocType: Item,Max Discount (%),最大割引（％）
apps/erpnext/erpnext/selling/report/customers_not_buying_since_long_time/customers_not_buying_since_long_time.py +60,Last Order Amount,最新の注文額
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +160,Blasting,爆破
DocType: Company,Warn,警告する
apps/erpnext/erpnext/stock/doctype/stock_uom_replace_utility/stock_uom_replace_utility.py +82,Item valuation updated,アイテムの評価を更新しました
DocType: Appraisal,"Any other remarks, noteworthy effort that should go in the records.",記録内で注目に値する特記事項
DocType: BOM,Manufacturing User,製造ユーザー
DocType: Purchase Order,Raw Materials Supplied,原材料供給
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +239,Total valuation ({0}) for manufactured or repacked item(s) can not be less than total valuation of raw materials ({1}),製造または再梱包アイテムの総評価額（{0}）は原材料の合計評価額（{1}）より小さくすることはできません
DocType: Email Digest,New Projects,新しいプロジェクト
DocType: Communication,Series,シリーズ
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +28,Expected Delivery Date cannot be before Purchase Order Date,納品予定日は発注日より前にすることはできません
DocType: Appraisal,Appraisal Template,査定テンプレート
DocType: Communication,Email,メール
DocType: Item Group,Item Classification,アイテム分類
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +84,Business Development Manager,ビジネス開発マネージャー
DocType: Maintenance Visit Purpose,Maintenance Visit Purpose,メンテナンス訪問目的
apps/erpnext/erpnext/accounts/report/budget_variance_report/budget_variance_report.js +15,Period,期間
,General Ledger,総勘定元帳
apps/erpnext/erpnext/selling/doctype/campaign/campaign.js +10,View Leads,リードを表示
DocType: Item Attribute Value,Attribute Value,属性値
apps/erpnext/erpnext/crm/doctype/lead/lead.py +65,"Email id must be unique, already exists for {0}",メールIDは重複できませんが、すでに{0}に存在しています
,Itemwise Recommended Reorder Level,アイテムごとに推奨される再注文レベル
apps/erpnext/erpnext/accounts/doctype/payment_tool/payment_tool.js +216,Please select {0} first,{0}を選択してください
DocType: Features Setup,To get Item Group in details table,詳細テーブルのアイテムグループを取得する
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +66,Redrawing,再描画
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +119,Etching,エッチング
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +55,Commission,歩合
apps/erpnext/erpnext/templates/pages/ticket.py +31,You are not allowed to reply to this ticket.,あなたがこのチケットに返信することはできません。
DocType: Address Template,"<h4>Default Template</h4>
<p>Uses <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja Templating</a> and all the fields of Address (including Custom Fields if any) will be available</p>
<pre><code>{{ address_line1 }}&lt;br&gt;
{% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%}
{{ city }}&lt;br&gt;
{% if state %}{{ state }}&lt;br&gt;{% endif -%}
{% if pincode %} PIN:  {{ pincode }}&lt;br&gt;{% endif -%}
{{ country }}&lt;br&gt;
{% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%}
{% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%}
{% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}
</code></pre>","<H4>デフォルトのテンプレート</ H4> 
 <P>は（<a href=""http://jinja.pocoo.org/docs/templates/"">神社テンプレート化</a>と住所のすべてのフィールドを使用します{; BR＆GT; 
 {％ならaddress_line2％} {{address_line2}}＆LT; BRの＆GTカスタムフィールドもしあれば）</ P> 
 <前> <コード> {{address_line1}}＆LT利用できるようになりますを含む％endifの - ％} 
 {{都市}}＆LT; BRの＆GT; 
 {％であれば、状態％} {{状態}}＆LT; BRの＆GT; {％endifの - ％} 
 {％の場合PINコードの％} PIN：{{PINコード}}＆LT; BRの＆GT; {％endifの - ％} 
 {{国}}＆LT; BRの＆GT; 
 {％であれば、電話％}電話：{{電話}}＆LT; BRの＆GT; { ％endifの - ％} 
 {％であれば、ファックス％}ファックス：{{ファクス}}＆LT; BRの＆GT; {％endifの - ％} 
 {％email_id％}電子メールの場合：{{email_id}}＆LT; BRの＆GT ; {％endifの - ％} 
 </ code>を</ PRE>"
DocType: Salary Slip Deduction,Default Amount,デフォルト額
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +84,Warehouse not found in the system,システムに倉庫がありません。
DocType: Quality Inspection Reading,Quality Inspection Reading,品質検査報告要素
DocType: Party Account,col_break1,col_break1
apps/erpnext/erpnext/stock/doctype/stock_settings/stock_settings.py +26,`Freeze Stocks Older Than` should be smaller than %d days.,「〜より古い在庫を凍結する」は %d 日よりも小さくしなくてはなりません
,Project wise Stock Tracking,プロジェクトごとの在庫追跡
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +176,Maintenance Schedule {0} exists against {0},メンテナンス予定{0}が {0}に対して存在しています
DocType: Stock Entry Detail,Actual Qty (at source/target),実際の数量（ソース/ターゲットで）
DocType: Item Customer Detail,Ref Code,参照コード
apps/erpnext/erpnext/config/hr.py +13,Employee records.,従業員レコード
DocType: HR Settings,Payroll Settings,給与計算の設定
apps/erpnext/erpnext/config/accounts.py +58,Match non-linked Invoices and Payments.,リンクされていない請求書と支払を照合
DocType: Email Digest,New Purchase Orders,新しい発注
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.py +22,Root cannot have a parent cost center,ルートには親コストセンターを指定できません
DocType: Sales Invoice,C-Form Applicable,C-フォーム適用
DocType: UOM Conversion Detail,UOM Conversion Detail,単位変換の詳細
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +476,Keep it web friendly 900px (w) by 100px (h),900px(横)100px(縦)が最適です
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +44,Charges are updated in Purchase Receipt against each item,料金は、各アイテムに対して、領収書上で更新されます
DocType: Payment Tool,Get Outstanding Vouchers,未払伝票を取得
DocType: Warranty Claim,Resolved By,課題解決者
DocType: Appraisal,Start Date,開始日
sites/assets/js/desk.min.js +512,Value,値
apps/erpnext/erpnext/config/hr.py +130,Allocate leaves for a period.,期間に休暇を割り当てる。
apps/erpnext/erpnext/accounts/doctype/account/account.py +39,Account {0}: You can not assign itself as parent account,アカウント{0}：自身を親アカウントに割当することはできません
DocType: Purchase Invoice Item,Price List Rate,価格表単価
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +166,Delivered Serial No {0} cannot be deleted,納品済のシリアル番号{0}を削除することはできません
DocType: Item,"Show ""In Stock"" or ""Not in Stock"" based on stock available in this warehouse.",この倉庫での利用可能な在庫に基づいて「在庫あり」または「在庫切れ」を表示します
apps/erpnext/erpnext/config/manufacturing.py +13,Bill of Materials (BOM),部品表（BOM）
DocType: Time Log,Hours,時間
DocType: Project,Expected Start Date,開始予定日
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +37,Rolling,ローリング
DocType: ToDo,Priority,優先度
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +168,"Cannot delete Serial No {0} in stock. First remove from stock, then delete.",在庫が{0}シリアル番号を削除することはできません。最初に削除して、在庫から削除します。
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +41,Remove item if charges is not applicable to that item,料金がそのアイテムに適用できない場合は、アイテムを削除する
DocType: Backup Manager,Dropbox Access Allowed,Dropboxのアクセス許可
DocType: Backup Manager,Weekly,毎週
DocType: SMS Settings,Eg. smsgateway.com/api/send_sms.cgi,例「smsgateway.com/api/send_sms.cgi」
DocType: Maintenance Visit,Fully Completed,全て完了
DocType: Item,"Products will be sorted by weight-age in default searches. More the weight-age, higher the product will appear in the list.",製品には、デフォルトの検索では、製品は重みづけによってソートされます。重みづけの高い製品から順にリストに表示されます。
apps/erpnext/erpnext/projects/doctype/project/project_list.js +6,{0}% Complete,{0}％完了
DocType: Employee,Educational Qualification,学歴
DocType: Workstation,Operating Costs,営業費用
DocType: Employee Leave Approver,Employee Leave Approver,従業員休暇承認者
apps/erpnext/erpnext/templates/includes/footer_extension.html +9,Stay Updated,常に最新
apps/erpnext/erpnext/stock/doctype/item/item.py +376,Row {0}: An Reorder entry already exists for this warehouse {1},行{0}：この倉庫{1}には既に再注文エントリが存在しています
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity.py +66,"Cannot declare as lost, because Quotation has been made.",見積が作成されているため、失注を宣言できません
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +132,Electron beam machining,電子ビーム加工
DocType: Purchase Taxes and Charges Template,Purchase Master Manager,仕入マスターマネージャー
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +468,Production Order {0} must be submitted,製造指示{0}を提出しなければなりません
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +160,Please select Start Date and End Date for Item {0},アイテム{0}の開始日と終了日を選択してください
apps/erpnext/erpnext/config/stock.py +141,Main Reports,メインレポート
apps/erpnext/erpnext/stock/doctype/stock_uom_replace_utility/stock_uom_replace_utility.py +73,Stock Ledger entries balances updated,在庫元帳エントリ残高を更新しました
apps/erpnext/erpnext/hr/doctype/leave_control_panel/leave_control_panel.js +16,To date cannot be before from date,終了日を開始日の前にすることはできません
DocType: Purchase Receipt Item,Prevdoc DocType,Prevdoc文書型
apps/erpnext/erpnext/stock/doctype/item/item.js +201,Add / Edit Prices,価格の追加/編集
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.js +54,Chart of Cost Centers,コストセンターの表
,Requested Items To Be Ordered,発注予定の要求アイテム
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +238,My Orders,自分の注文
DocType: Price List,Price List Name,価格表名称
DocType: Time Log,For Manufacturing,製造業向け
DocType: BOM,Manufacturing,製造
,Ordered Items To Be Delivered,納品予定の注文済アイテム
DocType: Account,Income,収入
,Setup Wizard,セットアップウィザード
DocType: Industry Type,Industry Type,業種タイプ
apps/erpnext/erpnext/templates/includes/cart.js +264,Something went wrong!,問題発生！
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +68,Warning: Leave application contains following block dates,警告：休暇申請に次の期間が含まれています。
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +235,Sales Invoice {0} has already been submitted,請求書{0}は提出済です
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +30,Completion Date,完了日
DocType: Purchase Invoice Item,Amount (Company Currency),額（会社通貨）
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +9,Die casting,ダイカスト
DocType: Email Alert,Reference Date,参照日
apps/erpnext/erpnext/config/hr.py +105,Organization unit (department) master.,組織単位（部門）マスター。
apps/erpnext/erpnext/setup/doctype/sms_settings/sms_settings.py +25,Please enter valid mobile nos,有効な携帯電話番号を入力してください
DocType: Email Digest,User Specific,ユーザー定義
DocType: Budget Detail,Budget Detail,予算の詳細
apps/erpnext/erpnext/selling/doctype/sms_center/sms_center.py +73,Please enter message before sending,メッセージを入力してください
DocType: Communication,Status,ステータス
apps/erpnext/erpnext/stock/doctype/stock_uom_replace_utility/stock_uom_replace_utility.py +36,Stock UOM updated for Item {0},アイテム{0}の在庫数量単位を更新しました
DocType: Company History,Year,年
apps/erpnext/erpnext/setup/doctype/sms_settings/sms_settings.py +69,Please Update SMS Settings,SMSの設定を更新してください
apps/erpnext/erpnext/projects/doctype/time_log_batch/time_log_batch.py +34,Time Log {0} already billed,時間ログ{0}は請求済です
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +176,Unsecured Loans,無担保ローン
DocType: Cost Center,Cost Center Name,コストセンター名
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +59,Item {0} with Serial No {1} is already installed,シリアル番号{1}のアイテム{0}はすでに設置されています
apps/erpnext/erpnext/setup/doctype/backup_manager/backup_manager.js +10,You can start by selecting backup frequency and granting access for sync,まずバックアップ頻度を選択し、同期のためのアクセスに承諾します
DocType: Maintenance Schedule Detail,Scheduled Date,スケジュール日付
apps/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.html +69,Total Paid Amt,支出額合計
DocType: SMS Center,Messages greater than 160 characters will be split into multiple messages,160文字を超えるメッセージは複数のメッセージに分割されます
DocType: Purchase Receipt Item,Received and Accepted,受領・承認済
DocType: Item Attribute,"Lower the number, higher the priority in the Item Code suffix that will be created for this Item Attribute for the Item Variant","アイテム派生の場合に、アイテムコード内の接尾辞として、このアイテム属性が生成される。
小さい数字が高い優先順位となる。"
,Serial No Service Contract Expiry,シリアル番号（サービス契約の有効期限）
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.py +79,Employee can not be changed,従業員を変更することはできません
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +257,You cannot credit and debit same account at the same time,同じ口座を同時に借方と貸方にすることはできません
DocType: Naming Series,Help HTML,HTMLヘルプ
apps/erpnext/erpnext/hr/doctype/appraisal/appraisal.py +50,Total weightage assigned should be 100%. It is {0},割り当てられた重みづけの合計は100％でなければなりません。{0}になっています。
apps/erpnext/erpnext/controllers/status_updater.py +100,Allowance for over-{0} crossed for Item {1},{0}以上の引当金は、アイテム {1}と相殺されています
DocType: Address,Name of person or organization that this address belongs to.,このアドレスが所属する個人または組織の名前。
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +536,Your Suppliers,サプライヤー
apps/erpnext/erpnext/selling/doctype/quotation/quotation.py +62,Cannot set as Lost as Sales Order is made.,受注が作成されているため、失注にできません
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.py +58,Another Salary Structure {0} is active for employee {1}. Please make its status 'Inactive' to proceed.,従業員{1}のための別の給与体系{0}がアクティブです。ステータスを「非アクティブ」にして続行してください。
DocType: Purchase Invoice,Contact,連絡先
DocType: Features Setup,Exports,エクスポート
DocType: Lead,Converted,変換済
DocType: Item,Has Serial No,シリアル番号あり
DocType: Employee,Date of Issue,発行日
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py +16,{0}: From {0} for {1},{0}： {1}のための{0}から
DocType: Issue,Content Type,コンテンツタイプ
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +16,Computer,コンピュータ
DocType: Item,List this Item in multiple groups on the website.,ウェブサイト上の複数のグループでこのアイテムを一覧表示します。
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +62,Item: {0} does not exist in the system,アイテム：{0}はシステムに存在しません
apps/erpnext/erpnext/accounts/doctype/account/account.py +63,You are not authorized to set Frozen value,凍結された値を設定する権限がありません
DocType: Payment Reconciliation,Get Unreconciled Entries,未照合のエントリーを取得
DocType: Purchase Receipt,Date on which lorry started from supplier warehouse,サプライヤー倉庫から輸送が開始された日
DocType: Cost Center,Budgets,予算
apps/frappe/frappe/core/page/modules_setup/modules_setup.py +11,Updated,更新済
DocType: Employee,Emergency Contact Details,緊急連絡先の詳細
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +394,What does it do?,これは何？
DocType: Delivery Note,To Warehouse,倉庫
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.py +56,Account {0} has been entered more than once for fiscal year {1},アカウント{0}は会計年度の{1}を複数回入力されました
,Average Commission Rate,平均手数料率
apps/erpnext/erpnext/stock/doctype/item/item.py +298,'Has Serial No' can not be 'Yes' for non-stock item,在庫アイテム以外は「シリアル番号あり」を「はい」にすることができません。
apps/erpnext/erpnext/hr/doctype/attendance/attendance.py +34,Attendance can not be marked for future dates,出勤は将来の日付にマークを付けることができません
DocType: Pricing Rule,Pricing Rule Help,価格設定ルールヘルプ
DocType: Purchase Taxes and Charges,Account Head,勘定科目
DocType: Price List,"Specify a list of Territories, for which, this Price List is valid",この価格表が有効な地域リストを指定
apps/erpnext/erpnext/config/stock.py +79,Update additional costs to calculate landed cost of items,アイテムの陸揚費用を計算するために、追加の費用を更新してください
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +106,Electrical,電気
DocType: Stock Entry,Total Value Difference (Out - In),価値差違合計（出 - 入）
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +94,Difference Account mandatory for purpose '{0}',目的 '{0}' には差異勘定が必須です
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person.py +27,User ID not set for Employee {0},従業員{0}のユーザーIDが未設定です。
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +71,Peening,ピーニング
apps/erpnext/erpnext/support/doctype/maintenance_visit/maintenance_visit.js +30,From Warranty Claim,保証請求元
DocType: Stock Entry,Default Source Warehouse,デフォルトの出庫元倉庫
DocType: Item,Customer Code,顧客コード
apps/erpnext/erpnext/hr/doctype/employee/employee.py +203,Birthday Reminder for {0},{0}のための誕生日リマインダー
DocType: Item,Default Purchase Account in which cost of the item will be debited.,アイテムの費用が借方に記入される際の仕入勘定のデフォルト値
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +162,Lapping,ラップ仕上げ
apps/erpnext/erpnext/selling/report/customers_not_buying_since_long_time/customers_not_buying_since_long_time.js +8,Days Since Last Order,最新注文からの日数
DocType: Buying Settings,Naming Series,シリーズ名を付ける
DocType: Leave Block List,Leave Block List Name,休暇リスト名
DocType: User,Enabled,有効
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +32,Stock Assets,在庫資産
apps/erpnext/erpnext/hr/doctype/salary_manager/salary_manager.js +22,Do you really want to Submit all Salary Slip for month {0} and year {1},{0}年{1}の月のすべての給与伝票を登録しますか？
apps/erpnext/erpnext/crm/doctype/newsletter_list/newsletter_list.js +8,Import Subscribers,登録者インポート
DocType: Target Detail,Target Qty,ターゲット数量
DocType: Attendance,Present,出勤
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py +35,Delivery Note {0} must not be submitted,納品書{0}は提出済にすることはできません
DocType: Notification Control,Sales Invoice Message,請求書メッセージ
DocType: Email Digest,Income Booked,記帳済収入
DocType: Authorization Rule,Based On,参照元
,Ordered Qty,注文数
DocType: Stock Settings,Stock Frozen Upto,在庫凍結
